repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
10,12,-0.5,Intercept,14.36846455,0.4063535194802624,13.5516,15.1512175
10,12,-0.5,conditionleft,-0.546025707095,0.43650713243212624,-1.36882575,0.3233379000000002
10,12,-0.5,conditionright,-0.0453391611886,0.20836327109269817,-0.448062475,0.37304689999999996
10,16,-1.71,Intercept,15.187599875,0.2957470202343191,14.6025925,15.765802500000001
10,16,-1.71,conditionleft,-1.652591505325,0.391569601014718,-2.386712,-0.8809421249999998
10,16,-1.71,conditionright,-0.12424249235605,0.22602437405476009,-0.5539939999999999,0.32177282500000004
10,16,-1,Intercept,15.17689125,0.2341521437336017,14.709365,15.64633
10,16,-1,conditionleft,-0.813915206495,0.30734249064737584,-1.3999517499999998,-0.17869252499999988
10,16,-1,conditionright,0.198305748735,0.22104974994851456,-0.2512563,0.63258605
10,16,-0.5,Intercept,15.084014725,0.3449130905904987,14.4033825,15.7653525
10,16,-0.5,conditionleft,-0.7011084466855,0.3563786006145526,-1.424048,0.0013900845000000548
10,16,-0.5,conditionright,-0.02185527966315,0.18082714649467302,-0.380728625,0.32605052500000004
11,8,-1.71,Intercept,15.0674012,0.2848407491505634,14.505975000000001,15.6119175
11,8,-1.71,conditionleft,-1.716309193575,0.5473440088481476,-2.7315505,-0.5917186499999996
11,8,-1.71,conditionright,-0.0016313769516499996,0.2564610720534476,-0.501857075,0.5098773000000001
11,8,-1,Intercept,14.86341905,0.4071746288777064,14.026595,15.677575000000001
11,8,-1,conditionleft,-0.73091111568175,0.49198726424175365,-1.6640840000000001,0.30671647500000054
11,8,-1,conditionright,-0.10179602888125,0.23343840001587002,-0.566249675,0.3557478500000001
11,8,-0.5,Intercept,14.4969242,0.40167859464715,13.674624999999999,15.298475000000002
11,8,-0.5,conditionleft,-0.247529760086725,0.44047535897784934,-1.09781075,0.6231582
11,8,-0.5,conditionright,-0.04902621574405,0.27150726193086944,-0.5873477,0.49244227500000004
11,12,-1.71,Intercept,14.512429225,0.3318855182630112,13.846174999999999,15.13631
11,12,-1.71,conditionleft,-1.403484357125,0.3875859649809264,-2.118159,-0.5910045749999999
11,12,-1.71,conditionright,0.2178879681813,0.19789127819706914,-0.17225735,0.6227100250000001
11,12,-1,Intercept,14.463039275,0.48844327581449665,13.4787425,15.4286575
11,12,-1,conditionleft,-0.5721365857275,0.3949591665363471,-1.34048025,0.2301823500000002
11,12,-1,conditionright,0.2084280100486475,0.216385467572967,-0.209937925,0.6371071000000001
11,12,-0.5,Intercept,14.656909175,0.40386195375120604,13.871315,15.435002500000001
11,12,-0.5,conditionleft,-0.70004863769375,0.29011671901612496,-1.2671557500000001,-0.12567604999999998
11,12,-0.5,conditionright,-0.283477181823,0.19086717292997096,-0.6597860499999999,0.09787527000000008
11,16,-1.71,Intercept,14.32721315,0.30941837913319536,13.711755,14.946005000000001
11,16,-1.71,conditionleft,-0.93989251161,0.3603281741440907,-1.6463524999999999,-0.23135702499999994
11,16,-1.71,conditionright,-0.0914416502341,0.1803977789467877,-0.45557685,0.26017985000000005
11,16,-1,Intercept,14.638201325,0.2525728190700211,14.1403525,15.1388325
11,16,-1,conditionleft,-0.501957080294325,0.2997570435063168,-1.095464,0.11047832500000002
11,16,-1,conditionright,-0.0529976245509625,0.2095083683472465,-0.47097855,0.3761408750000001
11,16,-0.5,Intercept,15.4619463,0.40488213800775336,14.6586925,16.22301
11,16,-0.5,conditionleft,-0.99027062905,0.31398997012816865,-1.5917397500000001,-0.36675372499999986
11,16,-0.5,conditionright,-0.2443825270155,0.1946535479759859,-0.621483625,0.13341820000000015
12,8,-1.71,Intercept,14.708553425,0.37658076760092396,13.91908,15.4065625
12,8,-1.71,conditionleft,-1.775093901675,0.37559242237982043,-2.45188575,-0.9646837749999998
12,8,-1.71,conditionright,0.188512696725805,0.2775793896760895,-0.36255355000000006,0.7443586000000002
12,8,-1,Intercept,15.0922321,0.31798511219471326,14.461299999999998,15.7021325
12,8,-1,conditionleft,-0.503578678895125,0.4219648860694376,-1.3351867499999999,0.3668788500000001
12,8,-1,conditionright,0.0082286650742,0.2507077872092753,-0.486494025,0.49197567500000006
