repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
407,16,-1.71,conditionright,-0.036291601243425,0.1911411268132143,-0.414265075,0.3380504500000001
407,16,-1.35,Intercept,15.28472035,0.3156868202158462,14.6564825,15.90403
407,16,-1.35,conditionleft,-1.32213891775,0.2590787951088872,-1.83199225,-0.8098954499999999
407,16,-1.35,conditionright,0.329230263986475,0.23469770308317808,-0.130329725,0.787765325
407,16,-1,Intercept,14.9713539,0.40198875129017103,14.159615,15.7637
407,16,-1,conditionleft,-0.759024700475,0.3345124783086301,-1.43838975,-0.10484387499999973
407,16,-1,conditionright,0.1234605028225,0.19799046060686518,-0.261696375,0.517842125
408,8,-1.71,Intercept,15.454739,0.44838773006530663,14.55092,16.3291275
408,8,-1.71,conditionleft,-2.190727862675,0.6962534295528734,-3.5848125,-0.81321335
408,8,-1.71,conditionright,-0.04907136054965,0.2689197112450391,-0.58024005,0.47406170000000014
408,8,-1.35,Intercept,15.01260025,0.4962508410363098,14.021740000000001,15.971545
408,8,-1.35,conditionleft,-1.3835013255075,0.6383009452939787,-2.614809,-0.08003755249999997
408,8,-1.35,conditionright,0.03886043083965,0.32044042205660017,-0.625868775,0.6458879250000003
408,8,-1,Intercept,15.936811225,0.33982400099082427,15.220089999999999,16.595602500000002
408,8,-1,conditionleft,-2.21312800025,0.33410530296265756,-2.8715414999999997,-1.5506562499999998
408,8,-1,conditionright,-0.45205813371725,0.35643904660679154,-1.1399845,0.27758822500000024
408,12,-1.71,Intercept,15.27345535,0.40731833427030467,14.472647499999999,16.082335
408,12,-1.71,conditionleft,-2.7588109745,0.5059387896050663,-3.7655955,-1.72780875
408,12,-1.71,conditionright,-0.25301775506275,0.25531296755099325,-0.7719639999999999,0.2511486000000001
408,12,-1.35,Intercept,15.22061415,0.31567294268984175,14.611695000000001,15.872720000000001
408,12,-1.35,conditionleft,-1.6532425189925,0.5764758724749762,-2.78460275,-0.519480225
408,12,-1.35,conditionright,-0.038594522120575,0.1970505236074354,-0.41873862500000003,0.34725445000000005
408,12,-1,Intercept,15.243480725,0.4402093713037244,14.407087500000001,16.116850000000003
408,12,-1,conditionleft,-0.33144367056935,0.40996032867506677,-1.1326547500000002,0.4725092750000002
408,12,-1,conditionright,-0.069046969287575,0.2276928412806509,-0.5222261250000001,0.38404235000000003
408,16,-1.71,Intercept,15.2082395,0.39722097632899367,14.438995,15.991605
408,16,-1.71,conditionleft,-2.2358623825,0.27794481967891627,-2.7998827499999996,-1.69700225
408,16,-1.71,conditionright,0.023358598831725,0.2273600687537608,-0.428154875,0.46875485000000006
408,16,-1.35,Intercept,14.8337605,0.33591772395047276,14.1593175,15.4864325
408,16,-1.35,conditionleft,-1.47895934611075,0.4427414873888443,-2.3414219999999997,-0.623605325
408,16,-1.35,conditionright,-0.359306644879,0.17149121160553266,-0.696654625,-0.016845694999999997
408,16,-1,Intercept,15.171606325,0.2683359618455925,14.63517,15.6987325
408,16,-1,conditionleft,-1.16756384701,0.3596863005309356,-1.8861430000000001,-0.468413325
408,16,-1,conditionright,0.124652036024425,0.20205020285351516,-0.27464685,0.52238085
409,8,-1.71,Intercept,14.7286368,0.5416025617502964,13.614725,15.803270000000001
409,8,-1.71,conditionleft,-0.943731263551,0.8107776851141228,-2.53653875,0.672406975
409,8,-1.71,conditionright,-0.203253306716025,0.2551705079039452,-0.707235625,0.28099117500000026
409,8,-1.35,Intercept,14.665648175,0.5515468345565467,13.540650000000001,15.7813125
409,8,-1.35,conditionleft,-0.8843726186025,0.4649631402638822,-1.855197,0.025216552500000298
409,8,-1.35,conditionright,-0.16565201587199999,0.2987968351005221,-0.761400425,0.4136969500000002
409,8,-1,Intercept,15.553961975,0.5321836460329042,14.507470000000001,16.591335
409,8,-1,conditionleft,-1.924949105,0.32503100689961645,-2.5611505,-1.25122425
409,8,-1,conditionright,-0.404777396883375,0.2685826984000593,-0.9202328249999999,0.12784220000000002
409,12,-1.71,Intercept,15.0179347,0.3780141942952436,14.288135,15.772805
409,12,-1.71,conditionleft,-1.72285935805,0.47128935031230745,-2.6391554999999998,-0.758466525
409,12,-1.71,conditionright,-0.110185870675175,0.20426411097091915,-0.501195025,0.289330025
409,12,-1.35,Intercept,15.044932475,0.3809136796450208,14.2727975,15.813102500000001
409,12,-1.35,conditionleft,-2.13543048665,0.5081015604464928,-3.0905124999999996,-1.1257029999999997
409,12,-1.35,conditionright,-0.0552718944355,0.27968478551511344,-0.61222395,0.5002476750000001
409,12,-1,Intercept,15.689760975,0.40472680745376544,14.907465,16.5032775
409,12,-1,conditionleft,-0.98406861670225,0.4399087756898398,-1.83248725,-0.09475038749999994
409,12,-1,conditionright,0.2284845658766,0.21660069758427292,-0.1982738,0.6624160500000001
409,16,-1.71,Intercept,15.0745732,0.3934745698339811,14.2843675,15.84042
409,16,-1.71,conditionleft,-1.8088946025,0.37580987804674104,-2.53174325,-1.0624112499999994
409,16,-1.71,conditionright,-0.072722163907425,0.1947912687442623,-0.453019275,0.3153919000000003
409,16,-1.35,Intercept,15.017677425,0.36939675202006056,14.273267500000001,15.722057499999998
409,16,-1.35,conditionleft,-1.4643398965,0.3204202074494277,-2.1188755000000006,-0.82674855
409,16,-1.35,conditionright,-0.1158150057545,0.20145440660751235,-0.51846215,0.2912583750000001
409,16,-1,Intercept,14.61204945,0.2741221073119182,14.0619225,15.1533525
409,16,-1,conditionleft,-0.7290044525775,0.291962392240699,-1.2919437500000002,-0.13612985
409,16,-1,conditionright,0.268660375027875,0.18746568986392714,-0.102099025,0.6395571750000001
410,8,-1.71,Intercept,14.8997606,0.24943284210047317,14.3880275,15.410025000000001
410,8,-1.71,conditionleft,-2.72551974675,0.63565568824357,-3.9556435,-1.4332362500000002
410,8,-1.71,conditionright,-0.3172894696611,0.36291847003929345,-1.0515025,0.4180982500000003
410,8,-1.35,Intercept,14.5076744,0.4885269644025569,13.5725975,15.4739
410,8,-1.35,conditionleft,-1.769742736,0.3424496861513609,-2.4653235000000002,-1.064465
410,8,-1.35,conditionright,-0.321019388128775,0.3101817899725176,-0.932640575,0.2921241500000002
410,8,-1,Intercept,15.2524583,0.49895260506548655,14.23816,16.291030000000003
410,8,-1,conditionleft,-0.36674803403375,0.4797864935958869,-1.30014175,0.6383328750000001
410,8,-1,conditionright,-0.160885792093525,0.3020599932257073,-0.7749176999999999,0.4342766750000001
410,12,-1.71,Intercept,15.117426125,0.25032851952365737,14.629385000000001,15.6137075
410,12,-1.71,conditionleft,-1.85035432375,0.3164379434993115,-2.46650325,-1.2185314999999999
410,12,-1.71,conditionright,-0.23497852087525,0.25070527746284244,-0.7346881249999999,0.24575287500000012
410,12,-1.35,Intercept,15.036571275,0.1655759241527558,14.7008975,15.3633075
410,12,-1.35,conditionleft,-1.84777867026,0.6231997282212215,-3.0818965,-0.582852175
410,12,-1.35,conditionright,-0.398928626231,0.21247784290847713,-0.81898545,0.021970702500000015
410,12,-1,Intercept,15.17875645,0.4329624735520084,14.31225,16.0124825
410,12,-1,conditionleft,-0.85404657279375,0.6617453489325928,-2.11290675,0.49212477500000024
410,12,-1,conditionright,0.02754557469685,0.2975047063494522,-0.5488718,0.6153937
410,16,-1.71,Intercept,14.922258175,0.3541282960887086,14.18049,15.582045
410,16,-1.71,conditionleft,-2.069746826075,0.4732924464238559,-2.98659175,-1.1367217499999995
410,16,-1.71,conditionright,-0.40979529549475,0.17384315231437933,-0.7536459249999999,-0.06317323749999999
410,16,-1.35,Intercept,15.1655786,0.3404367237795659,14.4837675,15.8253575
410,16,-1.35,conditionleft,-1.96749195325,0.40747437583489415,-2.781949,-1.1524959999999997
410,16,-1.35,conditionright,-0.291632016931075,0.22275124868171095,-0.7332692749999999,0.15428545000000032
410,16,-1,Intercept,15.3276483,0.39002532424895037,14.5402,16.0868675
410,16,-1,conditionleft,-1.317790824765,0.44204682449679006,-2.1581055000000005,-0.44671242499999975
410,16,-1,conditionright,-0.1402158394065025,0.19145003975188904,-0.52747335,0.24365370000000006
411,8,-1.71,Intercept,15.475099325,0.4746032616892196,14.508495,16.3885125
411,8,-1.71,conditionleft,-1.4696100140175,0.6144663641122352,-2.6685909999999997,-0.16373354999999995
411,8,-1.71,conditionright,-0.2086976392368,0.28442254679830375,-0.7582344249999999,0.3327657000000002
411,8,-1.35,Intercept,15.9326798,0.5324387118790639,14.9131,17.010207500000003
411,8,-1.35,conditionleft,-1.820892122075,0.6621741449415881,-3.0688827499999998,-0.5299135999999993
411,8,-1.35,conditionright,-0.09937805158303,0.4406912123660719,-0.999413725,0.7629786249999999
411,8,-1,Intercept,15.631050375,0.46529548811768534,14.698377500000001,16.580247500000002
411,8,-1,conditionleft,-1.290667244525,0.32711476959015495,-1.9556285000000002,-0.6584927999999995
411,8,-1,conditionright,0.022300970061705002,0.3934849159692108,-0.7622189500000001,0.7914767750000005
411,12,-1.71,Intercept,15.365525975,0.4424332163338646,14.473035000000001,16.250705
411,12,-1.71,conditionleft,-2.13017255125,0.4804037581296504,-3.06650575,-1.16623525
411,12,-1.71,conditionright,-0.34933427037435,0.2010695628221901,-0.7313676,0.04596326500000002
411,12,-1.35,Intercept,14.49520445,0.4545652527662592,13.576479999999998,15.382790000000002
411,12,-1.35,conditionleft,-1.1373109173975,0.5295115799514861,-2.1977535,-0.10630224999999958
411,12,-1.35,conditionright,-0.41451797936025,0.2110550108646589,-0.81946255,-0.01827544499999978
411,12,-1,Intercept,15.16356425,0.43101049775409306,14.31624,16.00819
411,12,-1,conditionleft,-1.63250986602,0.5181243037417238,-2.6375285,-0.5655350249999999
411,12,-1,conditionright,0.01159965242125,0.26854107343017936,-0.51403935,0.5450486750000001
411,16,-1.71,Intercept,14.92206065,0.4244151364331695,14.0949,15.7685125
411,16,-1.71,conditionleft,-1.68105255931,0.5029150891992364,-2.68657,-0.6743052249999996
411,16,-1.71,conditionright,-0.44422043579725,0.21157978316387172,-0.8435256,-0.014632679999999796
411,16,-1.35,Intercept,14.655861875,0.35649758723083913,13.968772499999998,15.37321
411,16,-1.35,conditionleft,-1.252228659075,0.33015494861251576,-1.930182,-0.6132129749999997
411,16,-1.35,conditionright,-0.35623613721315,0.18836405815290014,-0.7240276,0.012472547500000342
411,16,-1,Intercept,14.843021275,0.2585520353209708,14.342075000000001,15.3553125
411,16,-1,conditionleft,-0.2591306319604,0.3201837603096109,-0.91362785,0.3903990000000001
411,16,-1,conditionright,-0.101038685990295,0.20303188112447612,-0.49213882499999995,0.3025942000000001
412,8,-1.71,Intercept,15.27399365,0.4929551232445615,14.288782500000002,16.268927499999997
412,8,-1.71,conditionleft,-1.39431471158325,0.70197092891566,-2.81482525,-0.026072417499999986
412,8,-1.71,conditionright,0.0219452097785,0.3617092711428014,-0.72010925,0.7207553500000001
412,8,-1.35,Intercept,14.06198455,0.5509618670616293,12.98636,15.214902500000001
412,8,-1.35,conditionleft,-0.50875640956875,0.6813724895745512,-1.90089025,0.8276978750000004
412,8,-1.35,conditionright,-0.158237700224925,0.2822176918264677,-0.706563525,0.425177825
412,8,-1,Intercept,15.4770394,0.4825824714160985,14.4840275,16.448939999999997
412,8,-1,conditionleft,-1.4314771758575,0.5368930725179989,-2.511301,-0.35100542499999987
412,8,-1,conditionright,-0.386641221709875,0.23734701774624403,-0.8586343999999999,0.07125437250000007
412,12,-1.71,Intercept,14.9773397,0.397603760000332,14.200745,15.776105
412,12,-1.71,conditionleft,-1.5845016613525,0.39643903269742653,-2.3634582500000003,-0.7768672750000001
412,12,-1.71,conditionright,0.03146349038345,0.24342934390536533,-0.44964452499999996,0.5240698000000001
412,12,-1.35,Intercept,14.54306585,0.3344295073144984,13.8287725,15.1914275
412,12,-1.35,conditionleft,-1.157744063015,0.5302443278525739,-2.25163575,-0.07028407999999996
412,12,-1.35,conditionright,-0.2969660362065,0.2762261086143222,-0.8362519249999999,0.26192995000000024
412,12,-1,Intercept,14.170710775,0.349694330004804,13.483797500000001,14.874647499999998
412,12,-1,conditionleft,-0.769851982467,0.4300507181127077,-1.6019189999999999,0.12387197500000038
412,12,-1,conditionright,0.0036379738525,0.27476956773957395,-0.5530468500000001,0.5465802000000001
412,16,-1.71,Intercept,14.717869525,0.3031406598242539,14.101965,15.3305075
412,16,-1.71,conditionleft,-1.044811554765,0.37452307929700523,-1.77552825,-0.2818598999999996
412,16,-1.71,conditionright,0.058325634957125,0.1953327540633784,-0.322611925,0.4475976250000002
412,16,-1.35,Intercept,14.99536795,0.2221974918606076,14.553162500000001,15.4306525
412,16,-1.35,conditionleft,-0.905921366975,0.37377364611134634,-1.635233,-0.15810479999999985
412,16,-1.35,conditionright,-0.00850844493325,0.18620249674115594,-0.3751538,0.35317312500000003
412,16,-1,Intercept,15.378596125,0.36801760208765283,14.66656,16.0909175
412,16,-1,conditionleft,-1.0668440000025,0.40099577635988765,-1.85704475,-0.23961217499999993
412,16,-1,conditionright,-0.41462765399,0.1814149026604471,-0.770699425,-0.05644789749999995
413,8,-1.71,Intercept,15.083162,0.4068290962423747,14.25768,15.9072175
413,8,-1.71,conditionleft,-1.823494544805,0.5601667136853528,-2.9465594999999998,-0.7191260249999988
413,8,-1.71,conditionright,0.23462792892075,0.41597095299368586,-0.59255065,1.06726475
413,8,-1.35,Intercept,14.5997924,0.44264055578725153,13.707652500000002,15.50488
413,8,-1.35,conditionleft,-0.45029822754925,0.36789648278082066,-1.17722775,0.2952807
413,8,-1.35,conditionright,0.0605879646175,0.324398831057449,-0.561846925,0.6963345500000002
413,8,-1,Intercept,14.697436425,0.5863852624979059,13.50619,15.857167500000001
413,8,-1,conditionleft,-1.03125151366425,0.6164282752590033,-2.24407125,0.1716857750000001
413,8,-1,conditionright,0.09772606505445,0.3955380126956394,-0.71464545,0.8748135250000001
413,12,-1.71,Intercept,14.84634535,0.3300770275623685,14.19284,15.490210000000001
413,12,-1.71,conditionleft,-1.678503934275,0.4260440726797155,-2.53635125,-0.8417958749999999
413,12,-1.71,conditionright,0.189840721241,0.20426620744746815,-0.189689525,0.5977621750000003
413,12,-1.35,Intercept,14.942805175,0.4820217857122172,13.977497499999998,15.905
413,12,-1.35,conditionleft,-1.056781723525,0.4529390325882804,-1.972179,-0.16001944999999995
413,12,-1.35,conditionright,-0.24960226439265,0.27688418539489995,-0.776670025,0.29856380000000005
413,12,-1,Intercept,15.21621595,0.4103441871692389,14.398792499999999,16.0327125
413,12,-1,conditionleft,-0.91330439057425,0.47867982050865965,-1.84134925,0.09020800750000027
413,12,-1,conditionright,0.095402222290075,0.22296523189011688,-0.35573845000000004,0.5427942750000001
413,16,-1.71,Intercept,14.904781175,0.32179834896634996,14.2575475,15.5308125
413,16,-1.71,conditionleft,-1.492198419275,0.3903257118587588,-2.25869025,-0.7227790749999992
413,16,-1.71,conditionright,-0.04829123475025,0.1802647724170398,-0.4027924,0.30637067500000026
413,16,-1.35,Intercept,14.9017831,0.2858010963695932,14.3485775,15.457605
413,16,-1.35,conditionleft,-1.0201653773,0.32050750090509456,-1.63768675,-0.36170659999999993
413,16,-1.35,conditionright,0.128189518365825,0.22350155047463513,-0.31674892499999996,0.557433575
413,16,-1,Intercept,14.664668225,0.3060622975071222,14.046789999999998,15.268225
413,16,-1,conditionleft,-0.33240311189865,0.3645901094294293,-1.0340717499999998,0.3976392000000004
413,16,-1,conditionright,-0.301284448558,0.179846771609832,-0.660216075,0.049827107500000446
414,8,-1.71,Intercept,14.655607275,0.5970915093494537,13.4465025,15.882397500000002
414,8,-1.71,conditionleft,-1.5347003218,0.6161890297304738,-2.75615775,-0.3068800749999999
414,8,-1.71,conditionright,-0.1846902928795,0.3006905898993273,-0.775987725,0.3881100250000001
414,8,-1.35,Intercept,15.4103281,0.43350887587424947,14.519635000000001,16.2647975
414,8,-1.35,conditionleft,-0.8877275496533,0.5091074497010766,-1.88915975,0.1572975250000005
414,8,-1.35,conditionright,-0.18514415870905,0.33665375882642906,-0.8606732249999999,0.5007705000000002
414,8,-1,Intercept,14.4577074,0.4559446876867823,13.52997,15.3764075
414,8,-1,conditionleft,-0.66043674876525,0.42165053857969825,-1.53680575,0.20766072500000005
414,8,-1,conditionright,0.07566129780475,0.36381510426138597,-0.694713425,0.7851178
414,12,-1.71,Intercept,14.080639825,0.3363579053799647,13.407570000000002,14.74202
414,12,-1.71,conditionleft,-1.12460075801,0.37009850046244447,-1.8626365,-0.38743494999999945
414,12,-1.71,conditionright,-0.0244152580539,0.22222755861494506,-0.46178749999999996,0.400348875
414,12,-1.35,Intercept,14.353659475,0.3440247571885111,13.67566,15.033587500000001
414,12,-1.35,conditionleft,-1.53508189475,0.3004727241897052,-2.10834775,-0.9250522249999997
414,12,-1.35,conditionright,-0.019481217320825,0.35011052196969905,-0.705251975,0.7073725500000001
414,12,-1,Intercept,14.98345575,0.3563420557303166,14.283275000000001,15.6971575
414,12,-1,conditionleft,-0.4361295456795,0.4513212705590024,-1.27842675,0.5002528750000003
414,12,-1,conditionright,0.12245747330725,0.19518434015621763,-0.271442225,0.49828200000000017
414,16,-1.71,Intercept,14.6422753,0.4723418412057611,13.68318,15.554382500000001
414,16,-1.71,conditionleft,-1.4750496589475,0.5060634604581241,-2.45217425,-0.4348752499999996
414,16,-1.71,conditionright,-0.0134925754128025,0.1926621145640511,-0.38988097499999996,0.36550590000000005
414,16,-1.35,Intercept,15.1167992,0.3687651468248297,14.381984999999998,15.8666025
414,16,-1.35,conditionleft,-1.680118861,0.3580864763163674,-2.3709239999999996,-0.98619025
414,16,-1.35,conditionright,-0.4879123321185,0.1787849182112953,-0.8413336249999999,-0.13691514999999974
414,16,-1,Intercept,14.951628425000001,0.21498178896575426,14.517067499999998,15.3807125
414,16,-1,conditionleft,-0.7071923508975,0.3525054065703412,-1.40691875,0.011128052500000296
414,16,-1,conditionright,0.0086625230105175,0.21516664323004409,-0.42112622499999997,0.4303472000000001
415,8,-1.71,Intercept,15.71445515,0.49632155199953015,14.7076325,16.717119999999998
415,8,-1.71,conditionleft,-2.628576144025,0.6900795947508461,-3.93889275,-1.17063125
415,8,-1.71,conditionright,-0.116879856946175,0.3518657699821333,-0.8354324,0.5704742000000002
415,8,-1.35,Intercept,15.381447425,0.46592094274629015,14.4802975,16.296
415,8,-1.35,conditionleft,-1.413894745945375,0.6788148594475124,-2.7291015,0.00827055175000022
415,8,-1.35,conditionright,-0.35729007969175,0.32240404345117346,-0.992966825,0.29301902500000016
415,8,-1,Intercept,14.268600275,0.6170583767825486,12.99657,15.4720375
415,8,-1,conditionleft,0.472798788123625,0.6300912473284379,-0.7619199249999998,1.7858912500000008
415,8,-1,conditionright,0.19512161930575,0.4044953104276183,-0.615879875,1.0188125000000001
415,12,-1.71,Intercept,15.127133725,0.4598375269624317,14.2072525,16.020175
415,12,-1.71,conditionleft,-1.5650734041,0.4691720998897135,-2.4822712499999997,-0.6332579999999999
415,12,-1.71,conditionright,-0.31108652115925,0.21861002388220982,-0.751713125,0.10151472500000007
415,12,-1.35,Intercept,15.123484875,0.30535447638408103,14.531495,15.7158425
415,12,-1.35,conditionleft,-1.699312343445,0.44536945264377886,-2.574513,-0.8202405999999999
415,12,-1.35,conditionright,0.022846296540555,0.275130126966359,-0.515209025,0.562014525
415,12,-1,Intercept,14.725230925,0.4299636201992188,13.846490000000001,15.562555
415,12,-1,conditionleft,-0.36580082251175,0.5511128827310573,-1.4598512499999998,0.7240634000000002
415,12,-1,conditionright,-0.061539752431125,0.2309972790467386,-0.514039775,0.38182790000000005
415,16,-1.71,Intercept,15.344361575,0.25695448965421436,14.810287500000001,15.8481225
415,16,-1.71,conditionleft,-2.31839900425,0.45391578998638554,-3.1971595,-1.3815692499999994
415,16,-1.71,conditionright,-0.02195620605955,0.24419848334153657,-0.51493075,0.4458016250000005
415,16,-1.35,Intercept,14.72156635,0.3199718225554945,14.097605,15.3861325
415,16,-1.35,conditionleft,-0.66587420253675,0.4157758318804578,-1.4773,0.1344483250000006
415,16,-1.35,conditionright,0.04767047934905,0.16533274557755812,-0.28085785,0.3699646000000001
415,16,-1,Intercept,15.36446845,0.3567870681128881,14.6942325,16.06941
415,16,-1,conditionleft,-1.15343522325,0.24032881792304991,-1.6267135000000001,-0.6701946749999997
415,16,-1,conditionright,-0.22446851879075,0.19711675621214994,-0.6131767749999999,0.1606383250000002
416,8,-1.71,Intercept,14.54070285,0.5602383401832923,13.4009425,15.631907499999999
416,8,-1.71,conditionleft,-1.077530400765,0.30264593962410036,-1.6756324999999999,-0.4533543499999995
416,8,-1.71,conditionright,0.1208667719755,0.3504619317324639,-0.5672222749999999,0.8323621500000002
416,8,-1.35,Intercept,14.953434325,0.6149797435123592,13.709185,16.1771175
416,8,-1.35,conditionleft,-1.01701231683195,0.6256197909471984,-2.27640375,0.265740675000001
416,8,-1.35,conditionright,-0.075817376951225,0.46947274445200254,-1.012227,0.8423816500000001
416,8,-1,Intercept,15.390848475,0.4572920258564568,14.493229999999999,16.348055
416,8,-1,conditionleft,-1.067859098303,0.44440840310858465,-1.9424375,-0.1454540749999996
416,8,-1,conditionright,-0.48060026679425,0.3115416905796775,-1.08281425,0.12353167500000009
416,12,-1.71,Intercept,14.40867855,0.49241390835270105,13.401975,15.3820275
416,12,-1.71,conditionleft,-1.1380100636155,0.5821586843452496,-2.25529525,0.022477042500000273
416,12,-1.71,conditionright,0.124031432685,0.20069611859300288,-0.26897437499999993,0.5224946000000001
416,12,-1.35,Intercept,15.003364575,0.36461853162033553,14.278369999999999,15.734602500000001
416,12,-1.35,conditionleft,-1.694197971,0.4137730598215569,-2.48504925,-0.8640133999999997
416,12,-1.35,conditionright,-0.327012710656525,0.21361930956392605,-0.7575473,0.09238207500000006
416,12,-1,Intercept,14.440521525,0.364761607631306,13.69064,15.164875
416,12,-1,conditionleft,-1.07471123622,0.5754613579553924,-2.17451575,0.09082648000000026
416,12,-1,conditionright,-0.22793083391325,0.2574161110992376,-0.733146925,0.28168930000000003
416,16,-1.71,Intercept,14.7405226,0.3457308827036627,14.048485000000001,15.424009999999999
416,16,-1.71,conditionleft,-1.9409305125,0.3200362134326535,-2.5718829999999997,-1.3027512499999998
416,16,-1.71,conditionright,-0.32180604672,0.17805816903520905,-0.671624675,0.017666242500000016
416,16,-1.35,Intercept,14.837331475,0.22844391219088908,14.3977925,15.275325
416,16,-1.35,conditionleft,-1.36932332475025,0.4399193721287257,-2.22579425,-0.49989677499999996
416,16,-1.35,conditionright,-0.2084994845336,0.18733756622014505,-0.5739679,0.1594344500000001
416,16,-1,Intercept,15.20145215,0.3725380229319015,14.47738,15.928425
416,16,-1,conditionleft,-1.083055051376675,0.5107250632283717,-2.1237695,-0.1017055699999998
416,16,-1,conditionright,-0.02751235561825,0.19441320657483357,-0.41628824999999997,0.35953640000000003
417,8,-1.71,Intercept,15.0789358,0.5417829995237976,13.96496,16.126730000000002
417,8,-1.71,conditionleft,-2.3195300534,0.5204285195597989,-3.31182325,-1.2624914999999997
417,8,-1.71,conditionright,-0.54953497717125,0.36012915411416896,-1.2479105,0.17423067500000028
417,8,-1.35,Intercept,14.156667775,0.4501942706481064,13.254087499999999,15.05523
417,8,-1.35,conditionleft,-1.04421916768725,0.5968640230842901,-2.277607,0.11579692500000045
417,8,-1.35,conditionright,0.12016231364025,0.3398079089338485,-0.54000875,0.8397444000000004
417,8,-1,Intercept,14.751609275,0.24491741267462422,14.264497500000001,15.247915
417,8,-1,conditionleft,-0.28955013861425,0.5478974695290431,-1.3673637499999998,0.8460974250000003
417,8,-1,conditionright,-0.03420314143,0.3906207551420373,-0.7828932749999999,0.795861425
417,12,-1.71,Intercept,15.104061875,0.42240768823229746,14.305302500000002,15.958532500000002
417,12,-1.71,conditionleft,-1.4875102794455,0.5233392333186075,-2.5235585,-0.4557603249999999
417,12,-1.71,conditionright,0.1034807149957,0.22640568336928762,-0.35330849999999997,0.5405665500000002
417,12,-1.35,Intercept,15.014972425,0.39268034758052683,14.2461475,15.808125
417,12,-1.35,conditionleft,-1.067403781228,0.498548135180004,-2.0540765,-0.08034774749999932
417,12,-1.35,conditionright,-0.018421654055,0.31555264340220385,-0.654540925,0.602480825
417,12,-1,Intercept,14.897881675,0.3750646821891536,14.1656625,15.662205
417,12,-1,conditionleft,-1.48799454992,0.5177040886687047,-2.5354855,-0.4378682999999999
417,12,-1,conditionright,-0.1033930565741625,0.20746066797884202,-0.503444425,0.29867355
417,16,-1.71,Intercept,14.098362225,0.2511260307124188,13.579385,14.599602500000001
417,16,-1.71,conditionleft,-0.637179126061,0.3923164863411768,-1.4166934999999998,0.13304332500000024
417,16,-1.71,conditionright,-0.239091103703275,0.1845831015057688,-0.59936545,0.13804792500000002
417,16,-1.35,Intercept,15.4776415,0.3184318667881664,14.8391475,16.1058025
417,16,-1.35,conditionleft,-1.767516577,0.30554576893487756,-2.38273275,-1.16167825
417,16,-1.35,conditionright,-0.54877012851525,0.2510205425940449,-1.042192,-0.03448614499999998
417,16,-1,Intercept,15.047950075,0.38277335953039615,14.316062500000001,15.82194
417,16,-1,conditionleft,-1.74089640125,0.3569221176114956,-2.45974375,-1.0435059999999996
417,16,-1,conditionright,-0.317406242459,0.16622060312894124,-0.64704565,0.004626307500000037
418,8,-1.71,Intercept,14.844609875,0.45324039868455496,13.948815,15.761835
418,8,-1.71,conditionleft,-0.95852545943325,0.7571860322456563,-2.53226025,0.4693648250000002
418,8,-1.71,conditionright,0.065678100054125,0.48537300252071314,-0.9040925999999999,1.0219852500000004
418,8,-1.35,Intercept,14.965460325,0.5165769752430244,13.914975,15.997335000000001
418,8,-1.35,conditionleft,-1.116943202093,0.725895406527817,-2.552073,0.3501707000000011
418,8,-1.35,conditionright,-0.1287412100395,0.39885358172977303,-0.92928385,0.6698788750000001
418,8,-1,Intercept,15.230331275,0.40925709529205,14.4200925,16.03992
418,8,-1,conditionleft,-1.095948087097175,0.5670756112324117,-2.2474814999999997,0.04406673250000018
418,8,-1,conditionright,-0.32935442413175,0.2893715651920036,-0.9244849749999999,0.24865600000000015
418,12,-1.71,Intercept,14.883956125,0.38876677813880967,14.0998875,15.651515
418,12,-1.71,conditionleft,-1.563198020875,0.4517809610724237,-2.4922682499999995,-0.6864604249999999
418,12,-1.71,conditionright,0.080950744965995,0.22041507737364377,-0.3524033,0.522257225
418,12,-1.35,Intercept,14.447482325,0.3815455688844757,13.6700925,15.170915
418,12,-1.35,conditionleft,-1.55270519342,0.44925666360397,-2.4224205,-0.632107025
418,12,-1.35,conditionright,-0.6365348735525,0.2728721039240218,-1.18277725,-0.11888742499999994
418,12,-1,Intercept,15.12063495,0.4084137007511352,14.289555,15.936605
418,12,-1,conditionleft,-0.9524058788,0.32734158910480904,-1.5999095,-0.3029398999999999
418,12,-1,conditionright,-0.21492305039725,0.23485586668589764,-0.68828085,0.24186722500000024
418,16,-1.71,Intercept,14.7090701,0.21425434686903802,14.27966,15.135415
418,16,-1.71,conditionleft,-1.59886061575,0.3238348627740767,-2.245399,-0.9875662749999999
418,16,-1.71,conditionright,-0.1636010171613,0.27773168830065503,-0.7217414,0.385362025
418,16,-1.35,Intercept,15.154528775,0.28496844008145883,14.59075,15.740324999999999
418,16,-1.35,conditionleft,-1.25042400975,0.26466732018446204,-1.7923635,-0.7272833
418,16,-1.35,conditionright,0.23966308751575,0.18973709036723632,-0.138741225,0.6036671750000001
418,16,-1,Intercept,15.08938495,0.32283546954074904,14.4437925,15.722909999999999
418,16,-1,conditionleft,-0.9511992702025,0.3284993003253049,-1.60365775,-0.28588942499999986
418,16,-1,conditionright,-0.2813730148373175,0.16807744623646723,-0.6034548999999999,0.05104282250000003
419,8,-1.71,Intercept,16.397028975,0.5540383515260381,15.23761,17.493662500000003
419,8,-1.71,conditionleft,-2.477439358525,0.5684132004396923,-3.6208187499999998,-1.3579167499999998
