repx,subj_n,b1,parameter,Estimate,Est.Error,Q2.5,Q97.5
539,12,-1.35,left,-1.357789148275,0.3517043162392166,-2.0402635000000005,-0.65558235
539,12,-1.35,right,-0.203422434516775,0.2516703952840234,-0.7032271499999999,0.30176032500000005
539,12,-1,left,-0.745503964131,0.3663135148494889,-1.51419225,-0.030419467499999776
539,12,-1,right,-0.13114865442074,0.25538576144694125,-0.62144995,0.3577519500000002
539,16,-1.71,left,-1.6248905427125,0.5537881274946866,-2.7115495,-0.5208183499999998
539,16,-1.71,right,-0.025185143301175,0.1793363036111918,-0.36981369999999997,0.32727925
539,16,-1.35,left,-1.0152704677675,0.3193104310252097,-1.64967525,-0.36559477499999976
539,16,-1.35,right,-0.029025008159125,0.19401233738555898,-0.3983015,0.3493482
539,16,-1,left,-1.374745775525,0.4425864678574475,-2.243895,-0.5057401749999999
539,16,-1,right,0.04074023716355,0.21171351923247786,-0.378254125,0.46411630000000026
540,8,-1.71,left,-2.29210710575,0.26509813733505405,-2.8081945,-1.7639035
540,8,-1.71,right,-0.45127311772,0.25597562812959385,-0.9607613,0.06113665500000011
540,8,-1.35,left,-1.535152404665,0.7400588200725122,-2.9716202499999995,-0.08101670749999981
540,8,-1.35,right,-0.4517687317075,0.27488958527607193,-0.9829078,0.09697168250000002
540,8,-1,left,-0.6121744786899725,0.531155358507201,-1.66207575,0.46017172500000025
540,8,-1,right,-0.5079337321,0.3572527461238394,-1.23905975,0.22679170000000007
540,12,-1.71,left,-1.124990690539,0.6079879110074493,-2.3150072500000003,0.08519825750000044
540,12,-1.71,right,0.111290520121075,0.22433608223519777,-0.3139102,0.5318764750000002
540,12,-1.35,left,-1.2423163512775,0.3785600116126561,-2.0085,-0.4601663999999994
540,12,-1.35,right,-0.377788181359775,0.21188345374255677,-0.79414715,0.047959922500000175
540,12,-1,left,-0.69691058502625,0.3593848643732954,-1.4128295,0.008185226750000057
540,12,-1,right,0.12078732344435,0.22103723725550678,-0.32344389999999995,0.5408488250000003
540,16,-1.71,left,-1.9230370235,0.3627524099764016,-2.67472925,-1.2195674999999997
540,16,-1.71,right,-0.149008313897175,0.17955842995017238,-0.499226375,0.19831252500000002
540,16,-1.35,left,-1.0898627179,0.39462758355594835,-1.8674625,-0.307251
540,16,-1.35,right,-0.282683005903,0.18503862268733673,-0.642171375,0.09026073750000002
540,16,-1,left,-0.90132960631375,0.37319158831687793,-1.62849225,-0.1669644499999997
540,16,-1,right,-0.137204591961175,0.2209569361843065,-0.58029635,0.3098070000000001
541,8,-1.71,left,-0.895770468753325,0.7432551920358478,-2.3236965,0.5861417000000002
541,8,-1.71,right,0.132389890977675,0.2892163150729062,-0.43719582500000004,0.688519075
541,8,-1.35,left,-1.193572190425,0.2898158047369504,-1.75343425,-0.6025719249999998
541,8,-1.35,right,0.076037152088025,0.2506532474580468,-0.404974775,0.5735032750000001
541,8,-1,left,-1.446490402435,0.727544354373409,-2.8988855,0.047549215000000936
541,8,-1,right,-0.080223176351,0.29783809428376756,-0.662128975,0.4945544000000002
541,12,-1.71,left,-1.278479606225,0.3529852543759244,-1.995909,-0.5878565499999998
541,12,-1.71,right,-0.185693676081075,0.25367341318827175,-0.68089775,0.3336817250000005
541,12,-1.35,left,-1.3710610742,0.4355759475463152,-2.21656775,-0.4958574499999994
541,12,-1.35,right,0.0060468269337,0.2873130197674253,-0.557464525,0.5537804000000001
541,12,-1,left,-1.41050067195,0.3741800312037871,-2.13445525,-0.6526588749999999
541,12,-1,right,-0.60457263162,0.22559189722134385,-1.0390935000000001,-0.14380714999999988
541,16,-1.71,left,-2.08667558125,0.26550700899166263,-2.60017375,-1.560563
541,16,-1.71,right,-0.3787391317865,0.24920012275387685,-0.8628880000000001,0.11293352500000003
541,16,-1.35,left,-1.27785359015,0.38005975165777484,-2.0336594999999997,-0.5568937499999995
541,16,-1.35,right,0.150338277759,0.2444825345211428,-0.339182475,0.6367006500000001
541,16,-1,left,-0.76030502309975,0.404837765767446,-1.5797530000000002,0.014674732500000212
541,16,-1,right,-0.17693331102515,0.2707906162888507,-0.719933875,0.35220300000000004
542,8,-1.71,left,-0.51854855847025,0.6732254226933976,-1.8798219999999999,0.8394330250000004
542,8,-1.71,right,0.12964856265,0.31293561151659494,-0.517172,0.7335299250000006
542,8,-1.35,left,-0.7339966878015,0.7137829421997698,-2.1419515,0.6983860750000004
542,8,-1.35,right,0.030145142180075,0.3262026833942581,-0.6250404,0.6807063500000001
542,8,-1,left,-0.579527086878,0.4894070540669278,-1.5568197499999998,0.44222217500000044
542,8,-1,right,0.1046521398845,0.22546854777280168,-0.346375825,0.5406081250000002
542,12,-1.71,left,-1.4686787240725,0.5040593661207231,-2.476207,-0.46997829999999957
542,12,-1.71,right,-0.408975926542125,0.313357613938073,-1.0223852500000001,0.22514050000000005
542,12,-1.35,left,-1.20848187829975,0.6183425835490128,-2.4379317499999997,0.009802050500000575
542,12,-1.35,right,-0.062900577669275,0.24888082177795115,-0.5547823,0.43464305000000036
542,12,-1,left,-1.610143801825,0.4064410030805569,-2.40934075,-0.8289148249999999
542,12,-1,right,-0.25170159106045,0.21498878509527167,-0.679677225,0.17165117500000018
542,16,-1.71,left,-1.347290158045,0.4399127548903861,-2.2066395,-0.4492962749999998
542,16,-1.71,right,-0.5873471098775,0.1916169126485727,-0.9561611,-0.20172524999999997
542,16,-1.35,left,-1.04305879663875,0.37446846526554256,-1.79735875,-0.3074435
542,16,-1.35,right,0.290182733661575,0.20167386714979407,-0.11733727499999998,0.6940402500000001
542,16,-1,left,-0.432569839426425,0.40350992844372,-1.2518722500000001,0.33716740000000034
542,16,-1,right,-0.23568972409835,0.17618729382043463,-0.57997065,0.11158527500000016
543,8,-1.71,left,-0.5948244250752,0.6572554772097597,-1.9024427499999998,0.6829025750000006
543,8,-1.71,right,0.13426323638955,0.2829746610693631,-0.42851452500000003,0.6896416750000007
543,8,-1.35,left,-1.62083667095,0.5881718160779962,-2.75878725,-0.3837378999999997
543,8,-1.35,right,-0.245632935995,0.33262363655031224,-0.9258694000000001,0.41763222500000013
543,8,-1,left,-0.2739415997715,0.4838453424871502,-1.2372135,0.6960594000000001
543,8,-1,right,0.0169384126935,0.4198390317469023,-0.818778025,0.8767268250000002
543,12,-1.71,left,-1.4923652428725,0.4449230188695595,-2.37063275,-0.6053830499999999
543,12,-1.71,right,0.1692866311463,0.23839028447824048,-0.30037402500000004,0.6332736000000001
543,12,-1.35,left,-1.7431235920000001,0.38724215157920694,-2.50448225,-0.9691865
543,12,-1.35,right,-0.0734092270495,0.24146268897469242,-0.5452226,0.40852865000000005
543,12,-1,left,-1.27030596806,0.44165387680829143,-2.1520552499999996,-0.40296744999999984
543,12,-1,right,-0.2189529647572,0.2184458052066388,-0.64076075,0.21400170000000007
543,16,-1.71,left,-1.83724836755,0.3607284828701895,-2.55132475,-1.1103109999999996
543,16,-1.71,right,-0.5302990501059,0.19223835833224986,-0.9039900750000001,-0.15132877499999955
543,16,-1.35,left,-1.741130534325,0.41913972820816936,-2.5561035000000003,-0.9069708249999995
543,16,-1.35,right,-0.03100675662065,0.16909767926469169,-0.367677525,0.30697595000000005
543,16,-1,left,-0.8745682415025,0.388445700058169,-1.6405862500000001,-0.1006212224999999
543,16,-1,right,-0.34681901074175,0.19430255424118842,-0.726214775,0.033953547500000285
544,8,-1.71,left,-0.99996062880225,0.45384134933136605,-1.8950992500000001,-0.09927728249999991
544,8,-1.71,right,-0.1811374405135,0.3849749710295487,-0.9444779999999999,0.5706345500000001
544,8,-1.35,left,-1.216078285155,0.4631884542336803,-2.1401057499999996,-0.284199325
544,8,-1.35,right,-0.41812668488575,0.3756645345672456,-1.1529132500000001,0.3385159750000002
544,8,-1,left,-0.8082775660872,0.5533790190484293,-1.93846075,0.2874012750000006
544,8,-1,right,0.0528258169051,0.41914183342147293,-0.74233145,0.9486722250000006
544,12,-1.71,left,-2.340812328925,0.5261728448036318,-3.35478425,-1.2624214999999983
544,12,-1.71,right,-0.21187151279325,0.2789477450466037,-0.772807525,0.34986412500000014
544,12,-1.35,left,-2.59939224225,0.4007035304768311,-3.4023665000000003,-1.7902234999999997
544,12,-1.35,right,-0.2050916434666,0.20810926938115798,-0.6078324749999999,0.21576300000000015
544,12,-1,left,-0.448779361939,0.38679527160272636,-1.2105164999999998,0.32278912500000007
544,12,-1,right,-0.289991411316925,0.2277375287793025,-0.749947775,0.14162260000000002
544,16,-1.71,left,-1.87530630026,0.3835631737165404,-2.606157,-1.1084107499999996
544,16,-1.71,right,0.011724150203485,0.1877109667907072,-0.3648653,0.37871072500000014
544,16,-1.35,left,-1.271016179305,0.33892598043341465,-1.9377445,-0.58583495
544,16,-1.35,right,-0.28079893586625,0.21112065508324213,-0.69416895,0.12423720000000006
544,16,-1,left,-0.89909631876775,0.447298878371273,-1.7848462499999997,-6.225877249997771e-4
544,16,-1,right,-0.3444087387185,0.1689140174795847,-0.68024235,-0.010930572499999992
545,8,-1.71,left,-0.8135371349885,0.674753337547475,-2.19296275,0.5374735000000003
545,8,-1.71,right,0.031324374097,0.28001358800704684,-0.520664875,0.5716908000000002
545,8,-1.35,left,-1.030589502848,0.7917374650913683,-2.54875625,0.6096193250000003
545,8,-1.35,right,-0.55020359429875,0.4005235472312477,-1.3428570000000002,0.26234830000000037
545,8,-1,left,-0.228114496824425,0.5652858416977505,-1.3315715,0.8696828750000002
545,8,-1,right,0.1959160488255,0.3430550509710788,-0.46812159999999997,0.9175879000000005
545,12,-1.71,left,-1.97358408025,0.43153280884211176,-2.7944430000000002,-1.1169024999999992
545,12,-1.71,right,-0.32090504833025,0.2321407154515555,-0.7824764499999999,0.13865015000000028
545,12,-1.35,left,-1.0718728885575,0.4092814962074949,-1.8612745,-0.2300890249999997
545,12,-1.35,right,0.17242209590665,0.186310206635901,-0.194951475,0.5518007500000001
545,12,-1,left,-0.910271060806,0.41923234880947424,-1.7554154999999998,-0.07469214499999983
545,12,-1,right,-0.252060310228,0.20970771042413205,-0.663550525,0.14938292500000003
545,16,-1.71,left,-1.46599514664,0.4928762862262139,-2.426137,-0.4672276499999998
545,16,-1.71,right,-0.28014951257755,0.19005908913686528,-0.641620825,0.094478425
545,16,-1.35,left,-1.377127767,0.24984992519591998,-1.8723785,-0.8945821249999999
545,16,-1.35,right,-0.164845140900175,0.17572450095951822,-0.5028301749999999,0.179424875
545,16,-1,left,-1.4759139405,0.2775678893107154,-2.0133815,-0.914509925
545,16,-1,right,0.16786163222065,0.18690335972025524,-0.1929246,0.5413010250000001
546,8,-1.71,left,-1.506193016759,0.833660359388789,-3.0725742499999997,0.252719250000001
546,8,-1.71,right,-0.335147116081965,0.2812764644393147,-0.90809675,0.22609902500000004
546,8,-1.35,left,-1.738187161175,0.7338052808067844,-3.2004509999999997,-0.279068775
546,8,-1.35,right,0.18933055427805,0.3647645594946598,-0.52920525,0.9049484500000005
546,8,-1,left,-0.3190442923295,0.5434496104965616,-1.3933445,0.7812644250000002
546,8,-1,right,-0.6550523279575,0.2539572865544449,-1.151606,-0.14360794999999968
546,12,-1.71,left,-1.202203562475,0.4327993134453168,-2.05895925,-0.337528225
546,12,-1.71,right,-0.1099398804309,0.21087263762631028,-0.527586,0.3094808250000002
546,12,-1.35,left,-2.097503501,0.35411386928587557,-2.78583275,-1.3819264999999998
546,12,-1.35,right,-0.31083944665725,0.23326932771746436,-0.7655068,0.1596674750000001
546,12,-1,left,-0.405645914994,0.5362771453646578,-1.48096175,0.6473294000000002
546,12,-1,right,-0.08289982223825,0.25780705058491304,-0.5883504,0.4206876500000001
546,16,-1.71,left,-1.25932681615,0.40629802645649804,-2.075354,-0.41990204999999997
546,16,-1.71,right,-0.25764660281895,0.17178343590398418,-0.59520045,0.07356119500000002
546,16,-1.35,left,-1.16412290632,0.4302506160130743,-2.0020967499999998,-0.2927971
546,16,-1.35,right,0.0087732887699,0.18462549723237778,-0.351664775,0.37317152500000006
546,16,-1,left,-1.1342418488525,0.38339733582726887,-1.843931,-0.3444041999999996
546,16,-1,right,-0.4530417566875,0.20469407207212595,-0.848210825,-0.0545198699999999
547,8,-1.71,left,-1.786979641475,0.5743201697952022,-2.8800737499999998,-0.5696519249999995
547,8,-1.71,right,-0.01509247265455,0.2799821044921251,-0.572006325,0.5565332500000002
547,8,-1.35,left,-1.384278324475,0.5186170465373093,-2.40421575,-0.3225284
547,8,-1.35,right,0.01763588260085,0.38423158804204666,-0.7656236750000001,0.7824476250000002
547,8,-1,left,-0.7434126977675,0.5522532433132757,-1.8374374999999998,0.3616596000000006
547,8,-1,right,-0.19699644861955,0.3098858960609323,-0.8073414000000001,0.4180941
547,12,-1.71,left,-1.074626482105,0.4481295004009553,-1.9472975,-0.1975988749999999
547,12,-1.71,right,0.10063460160775,0.24550371600169407,-0.38183575,0.5683071500000003
547,12,-1.35,left,-2.222854988,0.37177587460409095,-2.9422235,-1.4648252499999999
547,12,-1.35,right,-0.2712162677225,0.19722524434294145,-0.666265,0.1293339250000001
547,12,-1,left,-1.207876571779,0.5752015211375164,-2.312799,-0.103149325
547,12,-1,right,-0.054240063512875,0.26350678641246383,-0.579464,0.4906275000000005
547,16,-1.71,left,-2.331220034,0.41977325155633893,-3.1255520000000003,-1.4869942499999993
547,16,-1.71,right,-0.54133284818,0.2162545757647019,-0.97946475,-0.10962597499999997
547,16,-1.35,left,-1.5577006815,0.42130151666727966,-2.38871875,-0.71298825
547,16,-1.35,right,-0.07316912528425,0.20473673817081195,-0.4783311,0.3404156500000001
547,16,-1,left,-0.759937410478,0.4233685374048979,-1.58698625,0.08398499000000005
547,16,-1,right,-0.181016875072975,0.21585356348798215,-0.601987625,0.26258902500000014
548,8,-1.71,left,-1.3065827290875,0.47035077605707665,-2.2469542500000004,-0.3580372249999998
548,8,-1.71,right,-0.24157643263725,0.26076890749000475,-0.75051905,0.2643717
548,8,-1.35,left,-1.5837202463345,0.6505632442209859,-2.8986794999999996,-0.2747236249999992
548,8,-1.35,right,-0.258221213766125,0.2755437480612183,-0.8006553,0.2889023500000002
548,8,-1,left,-0.23791349376785,0.5786993228268118,-1.45892475,0.8946128
548,8,-1,right,0.043970540799317503,0.27576937747343605,-0.516989225,0.5621419000000003
548,12,-1.71,left,-1.4982466725775,0.5288844707569127,-2.57242725,-0.47147002499999974
548,12,-1.71,right,-0.12907727828645,0.2173321464220772,-0.549785275,0.2834260500000002
548,12,-1.35,left,-0.872731594495,0.3600143776894597,-1.59170525,-0.14904069999999991
548,12,-1.35,right,-0.010476133525075,0.28597890355139505,-0.58506875,0.5484970250000002
548,12,-1,left,-1.1064162682875,0.5443339936766711,-2.17221675,-0.05605030249999958
548,12,-1,right,-0.33674989247975,0.22475282158104953,-0.79608595,0.11119465000000005
548,16,-1.71,left,-1.5159846965075,0.406505282463574,-2.31307275,-0.720373625
548,16,-1.71,right,-0.0415191517172825,0.26237811048487264,-0.5741784249999999,0.48620985000000017
548,16,-1.35,left,-1.2313814147125,0.3227369531888196,-1.8594215,-0.5681858999999994
548,16,-1.35,right,-0.15831799195825,0.2299888499297492,-0.620504225,0.29070145000000003
548,16,-1,left,-1.290832885125,0.40945943568550197,-2.1248177500000005,-0.4971177249999999
548,16,-1,right,-0.2335536472592,0.1747353223105007,-0.5886728,0.11718012500000005
549,8,-1.71,left,-1.1243109595507501,0.749463680229791,-2.6273862500000003,0.42117842500000013
549,8,-1.71,right,-0.010730833433125,0.2791174022803637,-0.5744242,0.541015875
549,8,-1.35,left,-1.5214588917875,0.413641153762775,-2.3534829999999998,-0.6757070249999998
549,8,-1.35,right,-0.4157395444045,0.28951127010478206,-0.989355175,0.16367060000000005
549,8,-1,left,-1.69352021453,0.5495854791724143,-2.74648875,-0.5808219249999996
549,8,-1,right,-0.24423089378978224,0.36615929863017527,-1.00532325,0.5021881499999999
549,12,-1.71,left,-0.97060359274075,0.3362940395861281,-1.63981825,-0.3042793499999996
549,12,-1.71,right,-0.21695287867125,0.20433192912833376,-0.630916425,0.17474672500000002
549,12,-1.35,left,-0.63972392343025,0.5548679341445052,-1.7092735,0.5085194750000002
549,12,-1.35,right,0.2226020857895,0.21514145859422454,-0.195776825,0.6352932750000001
549,12,-1,left,-0.81603529661525,0.5477942239208387,-1.8787619999999998,0.24258130000000017
549,12,-1,right,0.0481794865862,0.20677833616111352,-0.350715775,0.43748495000000004
549,16,-1.71,left,-1.59832236825,0.4325555985707067,-2.41068125,-0.7271028249999999
549,16,-1.71,right,0.033665135861324996,0.18123779520087344,-0.338846975,0.3850029250000001
549,16,-1.35,left,-1.101609394875,0.4435173745005656,-1.991552,-0.2132241249999998
549,16,-1.35,right,-0.4135132095735,0.22484768529921226,-0.8657509499999999,0.0313624125
549,16,-1,left,-0.9769388818375,0.28114671249242096,-1.54539875,-0.4356685249999999
549,16,-1,right,-0.16260835110525,0.18464555613588435,-0.525011375,0.1929499
550,8,-1.71,left,-1.517926117,0.3257036979190762,-2.1739122500000003,-0.870601475
550,8,-1.71,right,0.1551754454845,0.29694232922561287,-0.441444575,0.7537499500000001
550,8,-1.35,left,-2.56491040675,0.4095568981291032,-3.3698937499999997,-1.7245397499999993
550,8,-1.35,right,-0.405972621629,0.24855240637071543,-0.874847775,0.07888151000000043
550,8,-1,left,-0.73495972820325,0.5692997128270446,-1.857723,0.4373582750000002
550,8,-1,right,-0.2743101392209,0.2540268943405414,-0.77789585000000006,0.22265740000000028
550,12,-1.71,left,-2.15417118025,0.4877883188914429,-3.1250809999999998,-1.1700244999999998
550,12,-1.71,right,-0.1022080829195,0.21353916958587052,-0.525894625,0.30961515
550,12,-1.35,left,-1.250693985525,0.3171177068603234,-1.87482025,-0.6186574749999999
550,12,-1.35,right,-0.242604967597,0.2880932276247437,-0.8176186249999999,0.3344565250000001
550,12,-1,left,-1.386632409025,0.5663461468936442,-2.46944175,-0.18905354999999988
550,12,-1,right,-0.5601852854725,0.2157505889729571,-0.969100475,-0.12307307499999998
550,16,-1.71,left,-1.44454259375,0.25208454497921634,-1.93782025,-0.9441278499999994
550,16,-1.71,right,-0.21959812968475,0.16399416580048148,-0.540332725,0.10064057500000002
550,16,-1.35,left,-1.10728422002,0.4790603146561629,-2.03049475,-0.1188964749999986
550,16,-1.35,right,-0.095065293631,0.20219457732663101,-0.4986732,0.31540905000000014
550,16,-1,left,-0.826246260305,0.5055766427065811,-1.82444625,0.16691162500000012
550,16,-1,right,-0.072993522341925,0.17906092457803305,-0.420318,0.28343987500000006
551,8,-1.71,left,-1.97849272185,0.5801924124843223,-3.07876875,-0.853865925
551,8,-1.71,right,-0.224761530543375,0.2755502187554335,-0.7607186,0.3208007250000001
551,8,-1.35,left,-0.833838474765,0.45411280653029645,-1.7691292500000002,0.06232205500000018
551,8,-1.35,right,0.101834510433375,0.3756042497801332,-0.646606275,0.8494046000000002
551,8,-1,left,-1.30547033802,0.45261163130414944,-2.2029692499999998,-0.42998304999999976
551,8,-1,right,-0.407253512467025,0.2753597285562727,-0.943796625,0.1356216
551,12,-1.71,left,-1.6831491789,0.4942988683434128,-2.6722335,-0.7024644749999998
551,12,-1.71,right,0.292487827041775,0.23747571398231043,-0.18071405,0.7764129000000002
551,12,-1.35,left,-1.03157026833,0.35207593474618293,-1.721381,-0.3408643999999999
551,12,-1.35,right,-0.03194965812224,0.2342240073334397,-0.49352270000000004,0.427472575
551,12,-1,left,-0.81481220319275,0.49817232415138074,-1.7922197500000001,0.1642432000000001
551,12,-1,right,0.27374470600045,0.19607294569334,-0.10488715000000001,0.6613551
551,16,-1.71,left,-1.8229243845,0.2776033613467539,-2.3547855,-1.25946575
551,16,-1.71,right,-0.35847229588,0.16312166397553265,-0.679558225,-0.03319750999999997
551,16,-1.35,left,-1.4071379565,0.33409585289027344,-2.0748759999999997,-0.776524075
551,16,-1.35,right,-0.45850048013425,0.18620411021274177,-0.816769,-0.08706799999999999
551,16,-1,left,-1.327515972925,0.43834186774205347,-2.1995487500000004,-0.45454452499999987
551,16,-1,right,-0.089663567172975,0.22072693455747347,-0.51911575,0.3574384500000001
552,8,-1.71,left,-1.0712957613525,0.39332176965950333,-1.81971125,-0.26217025
552,8,-1.71,right,0.1082390969370125,0.2629214069058473,-0.40569992499999996,0.6237503250000003
552,8,-1.35,left,-2.059522868975,0.5817127926316819,-3.1993247499999997,-0.862030275
552,8,-1.35,right,-0.460570656920275,0.2942244363765509,-1.0419144999999999,0.11532962500000002
552,8,-1,left,-1.0613461505795,0.5913944023855907,-2.27263775,0.11384117500000009
552,8,-1,right,-0.39572394718175,0.32355696928295585,-1.07804775,0.24597072500000042
552,12,-1.71,left,-1.6178002998325,0.5006195894549351,-2.592123,-0.5960015749999997
552,12,-1.71,right,0.130565176025225,0.21405202192054065,-0.288451725,0.5497110000000001
552,12,-1.35,left,-1.13186084827925,0.4232665532821894,-1.95868,-0.286145
552,12,-1.35,right,-0.2256335973845,0.21123540260493445,-0.632177425,0.184966725
552,12,-1,left,-0.950603156296,0.4885046983075093,-1.9183370000000002,0.008717548000000004
552,12,-1,right,-0.041681840515225,0.23453649321471967,-0.5069086749999999,0.407638675
552,16,-1.71,left,-0.985749546915,0.32854486350889445,-1.6058007499999998,-0.3331172249999995
552,16,-1.71,right,0.37631994852225,0.23296789465232814,-0.08603053249999995,0.8212436000000003
552,16,-1.35,left,-1.333819751425,0.377511117170009,-2.08611775,-0.5933100999999998
552,16,-1.35,right,-0.4493943200275,0.18914266713805136,-0.8284703250000001,-0.07137954499999997
552,16,-1,left,-1.2421116903325,0.3716021382133105,-1.9634645,-0.4737843749999998
552,16,-1,right,-0.0197156155517125,0.20145891198910723,-0.411508075,0.3823607500000001
553,8,-1.71,left,-1.73629624345,0.5463814661687508,-2.8007725,-0.6511189249999999
553,8,-1.71,right,-0.2202840330025,0.2599834792858548,-0.73431415,0.2942399500000001
553,8,-1.35,left,-0.68383229647925,0.598719056520854,-1.8951552500000002,0.5081782750000005
553,8,-1.35,right,-0.266865494315025,0.3060633909826465,-0.8617026999999999,0.35481122500000034
553,8,-1,left,-0.53915608994,0.37812470842478446,-1.30375675,0.23562410000000014
553,8,-1,right,-0.067367746055,0.2893318285726487,-0.6574340249999999,0.48365722500000013
553,12,-1.71,left,-1.29176881895,0.4152141327615995,-2.1241612500000002,-0.48506582499999945
553,12,-1.71,right,-0.30090128460375,0.20529575872833483,-0.6995151,0.10703497500000002
553,12,-1.35,left,-2.016240265925,0.3711621548719689,-2.751376,-1.2842127499999998
553,12,-1.35,right,-0.449217146381,0.23421010896618644,-0.9131327,0.012634180000000012
553,12,-1,left,-0.70043842112375,0.35743057933099553,-1.3983645000000002,0.028433015000000207
553,12,-1,right,-0.1805582166495,0.29531227236088353,-0.769488575,0.41204832500000016
553,16,-1.71,left,-1.8661577655,0.3194380429985151,-2.50055325,-1.2220982500000002
553,16,-1.71,right,-0.130674490101975,0.1853270385930007,-0.48290740000000004,0.22933145000000002
553,16,-1.35,left,-1.1471151061125,0.49666759714279096,-2.11632525,-0.13547247499999945
553,16,-1.35,right,-0.14241450305025,0.24291867135161713,-0.625193325,0.335163625
553,16,-1,left,-1.24625821614,0.3503766828601819,-1.92130125,-0.5174122999999999
553,16,-1,right,-0.38684644545375,0.19507891273460842,-0.781019025,-0.0061178049999999614
554,8,-1.71,left,-2.1854007275,0.4695626089016596,-3.1035195,-1.2479422499999995
554,8,-1.71,right,-0.036705016778525,0.24518444046303045,-0.523158825,0.44785435000000007
554,8,-1.35,left,-1.87527535874,0.5117793536845713,-2.9194489999999997,-0.8232889999999996
554,8,-1.35,right,-0.49270003232575,0.2677217847077136,-1.01945725,0.026720250000000015
554,8,-1,left,-1.5789682852775,0.5259662295210643,-2.60015475,-0.4894141499999998
554,8,-1,right,0.27847528529895,0.39601185012435736,-0.49581145,1.07195325
554,12,-1.71,left,-1.60703279855,0.40162864040619134,-2.42726,-0.8055356999999999
554,12,-1.71,right,-0.15085317649625,0.21542482083583983,-0.5854389249999999,0.2618129000000001
554,12,-1.35,left,-1.092052304353,0.37526484467235105,-1.8413785,-0.3377412999999999
554,12,-1.35,right,-0.059235947258,0.21105621094763705,-0.47528899999999996,0.3612872000000001
554,12,-1,left,-1.105951208625,0.3696736860126515,-1.84522425,-0.362274625
554,12,-1,right,-0.59727132241,0.27113570059478614,-1.14488,-0.06911362249999987
554,16,-1.71,left,-1.50496046885,0.42565684303331053,-2.3467037499999996,-0.650123425
554,16,-1.71,right,-0.1738822073045,0.191031092482092,-0.558417025,0.2070673500000001
554,16,-1.35,left,-1.1360284011125,0.4858863439821667,-2.07258925,-0.16650659999999995
554,16,-1.35,right,-0.077296285955225,0.24515686747407786,-0.5642518,0.406334525
554,16,-1,left,-0.826814966789,0.49061465484783046,-1.7894630000000002,0.12831602500000056
554,16,-1,right,0.0784294295374,0.1690576901909217,-0.24981557499999996,0.40360075
555,8,-1.71,left,-1.753126582925,0.6604831254964026,-3.0225014999999997,-0.41890652499999936
555,8,-1.71,right,0.3058311094712,0.2727033792458188,-0.267045575,0.8389579
555,8,-1.35,left,-0.6763495201225,0.6886541769826076,-2.02829525,0.7068855000000006
555,8,-1.35,right,0.4900794132,0.33310500568321283,-0.17385727499999998,1.16413225
555,8,-1,left,-0.87432123391429994,0.5978826192786647,-2.1237554999999997,0.314428925
555,8,-1,right,-0.5056316633933226,0.4461306569725482,-1.4058225,0.408530075
555,12,-1.71,left,-1.77104328616,0.4278297595777972,-2.597847,-0.8925527749999997
555,12,-1.71,right,-0.46067818832275,0.262867690393108,-0.982473,0.05629914250000006
555,12,-1.35,left,-1.685406049035,0.49539087969776785,-2.628285,-0.6908159499999998
555,12,-1.35,right,-0.41669841941075,0.2166321539606874,-0.8326206500000001,-5.305144249999632e-4
555,12,-1,left,-0.919876945565,0.39726030616914343,-1.705111,-0.13081079999999992
555,12,-1,right,-0.12056418703305,0.21980668963518088,-0.54823285,0.31732125
555,16,-1.71,left,-0.8390302532595,0.42153046695939517,-1.6392,-0.00682272437499945
555,16,-1.71,right,0.099615018917775,0.17888593224932625,-0.260023875,0.450251175
555,16,-1.35,left,-1.507219347025,0.42566096158211236,-2.32249425,-0.6427197749999998
555,16,-1.35,right,-0.4170596961866,0.2481608176366973,-0.914338425,0.0626104275
555,16,-1,left,-1.52905393775,0.35548762287614727,-2.239662,-0.8064983249999998
555,16,-1,right,-0.32682460883375,0.20013022136058914,-0.7264917,0.07157100500000016
556,8,-1.71,left,-0.4968504912735,0.5272490268508254,-1.56461,0.52002875
556,8,-1.71,right,0.0859901000759875,0.2868789861267843,-0.45824960000000003,0.6627395000000001
556,8,-1.35,left,-0.76566696036675,0.7440493473555759,-2.2379455,0.780291125
556,8,-1.35,right,-0.487992068144275,0.3153761387180233,-1.09527425,0.16348995000000008
556,8,-1,left,-1.8548951195,0.7341218081305635,-3.37468625,-0.4006274499999998
556,8,-1,right,0.258555095916,0.4003875426406129,-0.544797425,1.0597265000000002
556,12,-1.71,left,-1.53787905055,0.3979681810382458,-2.33291375,-0.7146132499999995
556,12,-1.71,right,0.1552332342244355,0.2131470459380838,-0.285714625,0.572164575
556,12,-1.35,left,-1.2296767264675,0.5058947995590211,-2.20969675,-0.19709745
556,12,-1.35,right,-0.097477894166325,0.2424387395771729,-0.5642770250000001,0.4054293750000001
556,12,-1,left,-0.56653975298475,0.55068538574968,-1.618862,0.529391575
556,12,-1,right,-0.2162720812077875,0.2136913808134367,-0.64582195,0.20479602500000008
556,16,-1.71,left,-2.1468537665,0.2665163338361138,-2.659506,-1.61844675
556,16,-1.71,right,-0.6045392109875,0.2044814007657333,-1.0239485,-0.19913652499999995
556,16,-1.35,left,-0.95980993909,0.42848327278717707,-1.81636925,-0.09703956249999997
556,16,-1.35,right,-0.204310718210725,0.1871542703309776,-0.5744235,0.16600100000000015
